"Tidskrift för diskussion af frågor rörande den allmänna och enskilda sedligheten","1882","6"
"Tidskrift för diskussion af frågor rörande den allmänna och enskilda sedligheten","1883","6"
"Lokakuun 22p.","1901","1"
"Kansan Lehti","1867","1"
"Kansan Lehti","1868","52"
"Kansan Lehti","1869","50"
"Kansan Lehti","1870","52"
"Kansan Lehti","1886","28"
"Kansan Lehti","1887","52"
"Kansan Lehti","1893","6"
"Kansan Lehti","1894","8"
"Kansan Lehti","1895","33"
"Kansan Lehti","1896","18"
"Kansan Lehti","1898","1"
"Kansan Lehti","1899","128"
"Kansan Lehti","1900","139"
"Kansan Lehti","1901","151"
"Kansan Lehti","1902","151"
"Kansan Lehti","1903","151"
"Kansan Lehti","1904","162"
"Kansan Lehti","1905","157"
"Kansan Lehti","1906","305"
"Kansan Lehti","1907","303"
"Kansan Lehti","1908","310"
"Kansan Lehti","1909","309"
"Eläinten ystävä","1908","11"
"Eläinten ystävä","1909","10"
"Kristillinen kalenteri Suomen lapsille","1888","1"
"Kristillinen kalenteri Suomen lapsille","1889","1"
"Kristillinen kalenteri Suomen lapsille","1890","1"
"Kristillinen kalenteri Suomen lapsille","1891","1"
"Kristillinen kalenteri Suomen lapsille","1892","1"
"Kristillinen kalenteri Suomen lapsille","1893","1"
"Kristillinen kalenteri Suomen lapsille","1878","1"
"Kristillinen kalenteri Suomen lapsille","1894","1"
"Kristillinen kalenteri Suomen lapsille","1887","1"
"Kristillinen kalenteri Suomen lapsille","1885","1"
"Kristillinen kalenteri Suomen lapsille","1877","1"
"Herätyshuuto","1892","11"
"Tidskrift för folkskolan och folkhögskolan","1894","10"
"Tidskrift för folkskolan och folkhögskolan","1895","11"
"Ewangeliske budbäraren","1865","12"
"Ewangeliske budbäraren","1866","12"
"Ewangeliske budbäraren","1861","12"
"Ewangeliske budbäraren","1862","12"
"Ewangeliske budbäraren","1857","12"
"Tidsfördrif","1875","1"
"Hemvännens Missionbilaga","1897","6"
"Flamman : frivillig brand- och skämttidning","1879","1"
"Lasten ja nuorukaisten ystävä","1876","18"
"Lasten ja nuorukaisten ystävä","1877","24"
"Röster från Sion","1891","15"
"Röster från Sion","1892","16"
"Röster från Sion","1893","16"
"Röster från Sion","1894","12"
"Röster från Sion","1895","12"
"Röster från Sion","1896","12"
"Röster från Sion","1897","12"
"Röster från Sion","1898","12"
"Röster från Sion","1899","12"
"Suomen Viikkolehti","1902","51"
"Suomen Viikkolehti","1893","52"
"Suomen Viikkolehti","1894","52"
"Suomen Viikkolehti","1901","51"
"Töyry","1899","1"
"Finlands Allmänna tidning","1858","24"
"Finlands Allmänna tidning","1860","26"
"Finlands Allmänna tidning","1909","11"
"Hufvudstadsbladet\u000d\u000aHufvudstadsbladet\u000d\u000aHufvudstadsbladet","1909","5"
"Norra Posten","1891","50"
"Norra Posten","1892","104"
"Norra Posten","1893","101"
"Norra Posten","1894","102"
"Norra Posten","1895","103"
"Norra Posten","1896","101"
"Norra Posten","1897","101"
"Norra Posten","1898","13"
"Helsingfors Dagbladet","1888","10"
"Helsingin ja maaseudun Ilmoituksia","1901","1"
"Kyminlaakson Sanomat","1899","1"
"Luikuri-Jurkka, eli Sanomia sieltä tullessa ja täältä mennessä","1902","1"
"Sport","1898","23"
"Sport","1902","1"
"Annonsbladet","1899","2"
"Sippolan Lehti","1899","1"
"Folkets blad","1896","1"
"Folkets blad","1893","5"
"Folkets blad","1894","8"
"Folkets blad","1895","2"
"Huutawan ääni","1908","1"
"Huutawan ääni","1909","1"
"Pellervo","1899","1"
"Pellervo","1900","12"
"Pellervo","1901","12"
"Pellervo","1902","12"
"Pellervo","1903","12"
"Pellervo","1904","12"
"Pellervo","1905","12"
"Pellervo","1906","12"
"Pellervo","1907","24"
"Pellervo","1908","24"
"Pellervo","1909","23"
"Pellervo","1881","14"
"Pellervo","1882","52"
"Pellervo","1883","52"
"Pellervo","1884","52"
"Tähdenvälejä","1842","1"
"Helsingfros Dagblad","1883","6"
"Oulun Uutiset","1899","1"
"Kyläkirjaston Kuwalehti","1879","1"
"Suomen nuorison tähti","1884","2"
"Suomen nuorison tähti","1885","12"
"Suomalainen Ilmoittaja","1901","4"
"Juleljus","1893","1"
"Juleljus","1894","1"
"Juleljus","1895","1"
"Maja","1870","1"
"Kurre : illustrerad skämt-tidning","1872","25"
"Kurre : illustrerad skämt-tidning","1873","26"
"Kurre : illustrerad skämt-tidning","1877","26"
"Kurre : illustrerad skämt-tidning","1878","26"
"Kurre : illustrerad skämt-tidning","1879","24"
"Kurre : illustrerad skämt-tidning","1870","3"
"Kurre : illustrerad skämt-tidning","1871","26"
"Sjöluft","1899","1"
"Juhla-lehti","1885","1"
"Hulivili / toimittanut Pietari von Paksupää","1908","1"
"LITTERATURBLAD FÖR ALLMÄN MEDBORGERLIG BILDNING.","1857","12"
"LITTERATURBLAD FÖR ALLMÄN MEDBORGERLIG BILDNING.","1858","11"
"LITTERATURBLAD FÖR ALLMÄN MEDBORGERLIG BILDNING.","1863","10"
"LITTERATURBLAD FÖR ALLMÄN MEDBORGERLIG BILDNING.","1848","13"
"LITTERATURBLAD FÖR ALLMÄN MEDBORGERLIG BILDNING.","1849","8"
"LITTERATURBLAD FÖR ALLMÄN MEDBORGERLIG BILDNING.","1850","10"
"LITTERATURBLAD FÖR ALLMÄN MEDBORGERLIG BILDNING.","1853","5"
"Joulukuun 14p.","1901","1"
"Hämeen Sanomat","1879","52"
"Hämeen Sanomat","1880","53"
"Hämeen Sanomat","1881","52"
"Hämeen Sanomat","1882","103"
"Hämeen Sanomat","1883","103"
"Hämeen Sanomat","1884","104"
"Hämeen Sanomat","1885","104"
"Hämeen Sanomat","1886","105"
"Hämeen Sanomat","1887","104"
"Hämeen Sanomat","1888","104"
"Hämeen Sanomat","1889","105"
"Hämeen Sanomat","1890","104"
"Hämeen Sanomat","1891","103"
"Hämeen Sanomat","1892","152"
"Hämeen Sanomat","1893","149"
"Hämeen Sanomat","1894","150"
"Hämeen Sanomat","1895","149"
"Hämeen Sanomat","1896","149"
"Hämeen Sanomat","1897","148"
"Hämeen Sanomat","1898","149"
"Hämeen Sanomat","1899","149"
"Hämeen Sanomat","1900","150"
"Hämeen Sanomat","1901","149"
"Hämeen Sanomat","1902","150"
"Hämeen Sanomat","1903","161"
"Hämeen Sanomat","1904","149"
"Hämeen Sanomat","1905","147"
"Hämeen Sanomat","1906","147"
"Hämeen Sanomat","1907","149"
"Hämeen Sanomat","1908","149"
"Hämeen Sanomat","1909","150"
"Wasabladet","1879","5"
"Terijoki","1908","26"
"Terijoki","1909","107"
"Fokwännen","1892","23"
"Aikamme","1905","1"
"Ilmoituksia.","1901","26"
"Vastarannan Kiiski","1899","1"
"Karjalan Kävijä","1908","1"
"Karjalan Kävijä","1909","11"
"EUTERPE","1904","29"
"EUTERPE","1905","1"
"EUTERPE","1903","46"
"Emäntälehti","1904","11"
"Emäntälehti","1905","11"
"Emäntälehti","1906","11"
"Emäntälehti","1907","11"
"Emäntälehti","1908","11"
"Emäntälehti","1909","11"
"Emäntälehti","1902","1"
"Emäntälehti","1903","11"
"Työkansa","1906","2"
"Työkansa","1907","151"
"Työkansa","1908","148"
"Työkansa","1909","98"
"Tammerfors Nyheter","1896","2"
"Tammerfors Nyheter","1897","143"
"Tammerfors Nyheter","1898","157"
"Tammerfors Nyheter","1899","182"
"Tammerfors Nyheter","1900","204"
"Tammerfors Nyheter","1901","101"
"Tammerfors Nyheter","1902","202"
"Tammerfors Nyheter","1903","202"
"Tammerfors Nyheter","1904","204"
"Tammerfors Nyheter","1905","201"
"Tammerfors Nyheter","1906","206"
"Tammerfors Nyheter","1907","202"
"Tammerfors Nyheter","1908","201"
"Tammerfors Nyheter","1909","205"
"Marraskuun 9p.","1901","1"
"Ilmoituksia Uudeltamaalta","1900","1"
"Kansan Kuvalehti","1905","1"
"VALVOJA.","1888","1"
"VALVOJA.","1882","5"
"VALVOJA.","1883","14"
"VALVOJA.","1885","12"
"VALVOJA.","1886","11"
"VALVOJA.","1887","10"
"Usko, Toiwo ja Rakkaus","1892","1"
"Usko, Toiwo ja Rakkaus","1893","1"
"Usko, Toiwo ja Rakkaus","1894","1"
"Usko, Toiwo ja Rakkaus","1895","1"
"Usko, Toiwo ja Rakkaus","1896","1"
"Usko, Toiwo ja Rakkaus","1897","1"
"Usko, Toiwo ja Rakkaus","1898","1"
"Usko, Toiwo ja Rakkaus","1899","1"
"Tähkä","1908","4"
"Tähkä","1909","1"
"Kristillinen kalenteri suomen lapsille","1880","1"
"Kristillinen kalenteri suomen lapsille","1881","1"
"Kristillinen kalenteri suomen lapsille","1883","1"
"Kristillinen kalenteri suomen lapsille","1884","1"
"Kristillinen kalenteri suomen lapsille","1885","1"
"Kristillinen kalenteri suomen lapsille","1886","1"
"Finlands juridiska notisblad","1904","51"
"Nykyinen Hetki","1899","1"
"Ilkka","1906","80"
"Ilkka","1907","149"
"Ilkka","1908","150"
"Ilkka","1909","148"
"Päivälehti","1889","2"
"Päivälehti","1890","302"
"Päivälehti","1891","303"
"Päivälehti","1892","305"
"Päivälehti","1893","304"
"Päivälehti","1894","304"
"Päivälehti","1895","305"
"Päivälehti","1896","305"
"Päivälehti","1897","330"
"Päivälehti","1898","324"
"Päivälehti","1899","276"
"Päivälehti","1900","280"
"Päivälehti","1901","211"
"Päivälehti","1902","338"
"Päivälehti","1903","373"
"Päivälehti","1904","163"
"Aamurusko","1857","51"
"Aamurusko","1858","11"
"Aamurusko","1859","52"
"Supplement till „Reseturer i Finland” I","1893","1"
"0 «","1882","2"
"Suomen kirjapainolehti","1891","6"
"Suomen kirjapainolehti","1892","12"
"Suomen kirjapainolehti","1893","12"
"Suomen kirjapainolehti","1894","12"
"Pikakirjoituslehti","1888","8"
"Pikakirjoituslehti","1889","11"
"Pikakirjoituslehti","1890","8"
"Pikakirjoituslehti","1891","10"
"Pikakirjoituslehti","1892","11"
"Pikakirjoituslehti","1893","11"
"Pikakirjoituslehti","1894","11"
"Pikakirjoituslehti","1895","11"
"Pikakirjoituslehti","1896","11"
"Pikakirjoituslehti","1897","11"
"Pikakirjoituslehti","1898","11"
"Pikakirjoituslehti","1899","11"
"Pikakirjoituslehti","1900","11"
"Pikakirjoituslehti","1901","11"
"Pikakirjoituslehti","1902","11"
"Pikakirjoituslehti","1903","11"
"Pikakirjoituslehti","1904","11"
"Pikakirjoituslehti","1905","11"
"Pikakirjoituslehti","1906","11"
"Pikakirjoituslehti","1907","10"
"Pikakirjoituslehti","1908","24"
"Pikakirjoituslehti","1909","24"
"Kaikuja Kajaanista","1905","1"
"Kaikuja Kajaanista","1906","151"
"Kaikuja Kajaanista","1907","152"
"Kaikuja Kajaanista","1908","151"
"Kaikuja Kajaanista","1909","150"
"O «","1882","1"
"Tidskrift för jägare och naturforskare","1832","9"
"Tidskrift för jägare och naturforskare","1833","8"
"Tidskrift för jägare och naturforskare","1834","8"
"Tidning för fjäderfäskötseln","1896","12"
"Tidning för fjäderfäskötseln","1897","12"
"Tidning för fjäderfäskötseln","1898","12"
"Tidning för fjäderfäskötseln","1899","12"
"Tidning för fjäderfäskötseln","1900","12"
"Tidning för fjäderfäskötseln","1901","12"
"Tidning för fjäderfäskötseln","1902","12"
"Tidning för fjäderfäskötseln","1903","12"
"Tidning för fjäderfäskötseln","1904","12"
"Tidning för fjäderfäskötseln","1905","6"
"Tidning för fjäderfäskötseln","1906","6"
"Tidning för fjäderfäskötseln","1907","6"
"Tidning för fjäderfäskötseln","1908","12"
"Tidning för fjäderfäskötseln","1909","12"
"Bä ' l^ft *  *","1887","1"
"Hämeenkyrön Lehti","1895","17"
"Porilainen","1892","28"
"Porilainen","1893","104"
"Porilainen","1894","103"
"Porilainen","1895","132"
"Rauman Lahti","1907","15"
"Mikko Meikäläinen","1900","1"
"1374","1874","1"
"Rautatie","1904","22"
"Rautatie","1905","19"
"Rautatie","1902","15"
"Rautatie","1903","22"
"Utdrag ur Julgrisen","1888","4"
"Utdrag ur Julgrisen","1889","1"
"Utdrag ur Julgrisen","1890","1"
"Utdrag ur Julgrisen","1891","2"
"Utdrag ur Julgrisen","1892","2"
"Utdrag ur Julgrisen","1893","1"
"Utdrag ur Julgrisen","1894","1"
"Utdrag ur Julgrisen","1895","1"
"Utdrag ur Julgrisen","1896","2"
"Utdrag ur Julgrisen","1897","1"
"Utdrag ur Julgrisen","1883","1"
"Utdrag ur Julgrisen","1884","3"
"Utdrag ur Julgrisen","1885","2"
"Utdrag ur Julgrisen","1886","2"
"_J^H i^^L W^L. .^mKS^m WjBL Kj^aMlß SSS £fira Hflg'||ft ! -^/i^p","1887","1"
"Borgå-Bladet","1888","24"
"Borgå-Bladet","1873","52"
"Borgå-Bladet","1874","55"
"Borgå-Bladet","1875","103"
"Borgå-Bladet","1876","102"
"Borgå-Bladet","1877","101"
"Borgå-Bladet","1880","68"
"Borgå-Bladet","1881","104"
"Borgå-Bladet","1882","31"
"Perä-Pohjolainen","1897","26"
"Perä-Pohjolainen","1898","106"
"Perä-Pohjolainen","1899","150"
"Perä-Pohjolainen","1900","152"
"Perä-Pohjolainen","1901","154"
"Perä-Pohjolainen","1902","126"
"Perä-Pohjolainen","1903","152"
"Perä-Pohjolainen","1904","153"
"Perä-Pohjolainen","1905","148"
"Perä-Pohjolainen","1906","153"
"Perä-Pohjolainen","1907","150"
"Perä-Pohjolainen","1908","153"
"Perä-Pohjolainen","1909","151"
"Folkwännen","1888","305"
"Folkwännen","1889","164"
"Folkwännen","1887","303"
"Folkwännen","1891","303"
"Folkwännen","1892","282"
"Folkwännen","1893","42"
"Folkwännen","1862","21"
"Folkwännen","1863","53"
"Folkwännen","1864","13"
"Folkwännen","1867","52"
"Folkwännen","1868","54"
"Folkwännen","1869","53"
"Folkwännen","1870","14"
"Folkwännen","1873","54"
"Folkwännen","1874","33"
"Folkwännen","1878","43"
"Folkwännen","1882","42"
"Folkwännen","1883","304"
"Folkwännen","1884","239"
"Folkwännen","1886","296"
"Folkwännen","1861","42"
"Kyrö","1899","1"
"Wiipurin Sanomat","1888","303"
"Wiipurin Sanomat","1889","305"
"Wiipurin Sanomat","1890","306"
"Wiipurin Sanomat","1891","306"
"Wiipurin Sanomat","1892","296"
"Wiipurin Sanomat","1893","304"
"Wiipurin Sanomat","1894","303"
"Wiipurin Sanomat","1895","289"
"Wiipurin Sanomat","1896","357"
"Wiipurin Sanomat","1897","368"
"Wiipurin Sanomat","1898","387"
"Wiipurin Sanomat","1899","313"
"Wiipurin Sanomat","1900","237"
"Wiipurin Sanomat","1901","72"
"Wiipurin Sanomat","1884","1"
"Wiipurin Sanomat","1885","102"
"Wiipurin Sanomat","1886","205"
"Wiipurin Sanomat","1887","205"
"Turisten","1891","1"
"Turisten","1892","1"
"Turisten","1893","1"
"Turisten","1894","2"
"Veckans Krönika","1904","26"
"Veckans Krönika","1905","45"
"Veckans Krönika","1906","45"
"Veckans Krönika","1907","44"
"Veckans Krönika","1908","47"
"Veckans Krönika","1909","47"
"Työmiehen toveri","1882","1"
"Työmiehen toveri","1883","12"
"Työmiehen toveri","1884","2"
"Helsingfors-Posten","1904","383"
"Helsingfors-Posten","1905","368"
"Helsingfors-Posten","1902","36"
"Helsingfors-Posten","1903","378"
"Kaakkois-Karjala","1899","1"
"Tidning för Finlands bokhandel","1891","10"
"Tidning för Finlands bokhandel","1892","3"
"Helsigin Sanomat","1907","9"
"Savon Sanomat","1907","2"
"Savon Sanomat","1908","147"
"Savon Sanomat","1909","147"
"Peltomiehen kotikoulu","1891","4"
"Peltomiehen kotikoulu","1892","4"
"LITTERATURBLAD för allmän medborgerlig bildning","1847","2"
"Säkkijärven Sanomat","1904","51"
"Säkkijärven Sanomat","1905","51"
"Säkkijärven Sanomat","1898","35"
"Säkkijärven Sanomat","1899","52"
"Säkkijärven Sanomat","1900","50"
"Säkkijärven Sanomat","1901","52"
"Säkkijärven Sanomat","1902","51"
"Säkkijärven Sanomat","1903","51"
"KANSAN LEHTI","1897","2"
"Land och Stad","1889","3"
"Land och Stad","1890","53"
"Land och Stad","1891","52"
"Land och Stad","1892","13"
"Joulukuun 3p.","1901","1"
"Naurattaja, eli Kuvitettu kesälehti jokaiselle iloksi ja nauruksi","1906","1"
"Penger","1899","1"
"Helsingfors Tidning","1909","1"
"Totuuden Ystäwä","1896","1"
"Totuuden Ystäwä","1897","12"
"Totuuden Ystäwä","1898","12"
"Totuuden Ystäwä","1899","12"
"Totuuden Ystäwä","1900","12"
"Totuuden Ystäwä","1901","12"
"Totuuden Ystäwä","1902","12"
"Totuuden Ystäwä","1903","12"
"Totuuden Ystäwä","1904","12"
"Totuuden Ystäwä","1905","12"
"Totuuden Ystäwä","1906","12"
"Totuuden Ystäwä","1907","12"
"Totuuden Ystäwä","1908","12"
"Totuuden Ystäwä","1909","12"
"Budkalfen","1899","1"
"Spiritisti","1909","13"
"Flingan","1896","1"
"Suomen Wiikolehti","1897","51"
"Suomen Wiikolehti","1898","51"
"Betania","1904","12"
"Betania","1905","12"
"Betania","1906","12"
"Betania","1907","12"
"Betania","1908","11"
"Betania","1909","11"
"Betania","1903","6"
"Lilla figaro","1891","1"
"Lilla figaro","1892","1"
"Kolkuttaja","1908","12"
"Kolkuttaja","1909","12"
"Kolkuttaja","1899","1"
"Kolkuttaja","1900","10"
"Kolkuttaja","1901","12"
"Kolkuttaja","1902","12"
"Kolkuttaja","1903","12"
"Morgonstjärnan","1885","1"
"Suomi. Tidskrift i fosterländska ämnen.","1846","1"
"Anjalan Lehti","1899","1"
"Taito","1899","1"
"Kansalainen","1896","1"
"Kansalainen","1897","158"
"Kansalainen","1898","200"
"Kansalainen","1899","151"
"Kansalainen","1900","152"
"Kansalainen","1901","150"
"Kansalainen","1902","150"
"Kansalainen","1903","150"
"Kansalainen","1904","150"
"Kansalainen","1905","151"
"Kansalainen","1906","150"
"Kansalainen","1907","152"
"Kansalainen","1908","151"
"Kansalainen","1909","150"
"Kodin-ystävä","1904","11"
"Kodin-ystävä","1905","11"
"Kodin-ystävä","1899","11"
"Kodin-ystävä","1900","11"
"Kodin-ystävä","1901","11"
"Kodin-ystävä","1902","11"
"Kodin-ystävä","1903","11"
"Vårbrytning","1907","1"
"Vårbrytning","1908","12"
"Vårbrytning","1909","12"
"Veckans nyheter","1904","13"
"Veckans nyheter","1901","11"
"Veckans nyheter","1903","33"
"Suomen pelastusarmeijan nuorten-lehti","1909","13"
"Sarastus","1908","1"
"Sarastus","1909","1"
"Uusimaa Lisälehti","1895","2"
"Tidens Tecken","1896","25"
"Tidens Tecken","1897","24"
"Tidens Tecken","1898","24"
"Kolkuttajan lähetyssanomia","1907","5"
"Kolkuttajan lähetyssanomia","1908","6"
"Kolkuttajan lähetyssanomia","1909","6"
"Borgå Bladet","1904","103"
"Borgå Bladet","1905","100"
"Borgå Bladet","1906","102"
"Borgå Bladet","1899","102"
"Borgå Bladet","1900","84"
"Borgå Bladet","1901","77"
"Borgå Bladet","1902","103"
"Borgå Bladet","1903","101"
"Säde","1909","1"
"Mönsterblad för handtverkare : en tidskrift för industriidkare af alla slag","1855","16"
"Phoenix","1868","1"
"Laski-ai-nen Turussa","1887","1"
"Uusia ja Vanhoja Ilmoituksia","1902","1"
"Nyländska posten","1901","13"
"FINLANDS ALLMÄNNA TIDNIkb.","1890","1"
"Kyminlaakson Lehti","1899","1"
"Fnösket","1880","1"
"Tidning för landthushållare","1827","5"
"Tidning för landthushållare","1828","3"
"Tidning för landthushållare","1829","4"
"Lördagen","1898","8"
"Lördagen","1899","52"
"Lördagen","1900","52"
"Lördagen","1901","52"
"Lördagen","1902","52"
"Lördagen","1903","53"
"Lördagen","1904","54"
"Lördagen","1905","52"
"Lördagen","1906","52"
"Lördagen","1907","52"
"Lördagen","1908","52"
"Lördagen","1909","52"
"Raja-Karjala","1906","4"
"Raja-Karjala","1907","146"
"Raja-Karjala","1908","152"
"Raja-Karjala","1909","149"
"Juna","1906","1"
"Juna","1907","52"
"Juna","1908","47"
"Juna","1909","40"
"Suomalaisen","1903","12"
"Julbrådska","1901","1"
"Bokhandelstidning för Finland","1907","19"
"Bokhandelstidning för Finland","1908","20"
"Merimiehen ystäwä","1882","12"
"Merimiehen ystäwä","1883","12"
"Merimiehen ystäwä","1884","12"
"Merimiehen ystäwä","1889","12"
"Merimiehen ystäwä","1890","12"
"Merimiehen ystäwä","1891","12"
"Merimiehen ystäwä","1892","12"
"Merimiehen ystäwä","1893","12"
"Merimiehen ystäwä","1894","12"
"Merimiehen ystäwä","1895","12"
"Merimiehen ystäwä","1896","12"
"Merimiehen ystäwä","1897","12"
"Merimiehen ystäwä","1898","12"
"Merimiehen ystäwä","1899","11"
"Merimiehen ystäwä","1900","11"
"Merimiehen ystäwä","1901","11"
"Merimiehen ystäwä","1902","11"
"Merimiehen ystäwä","1903","11"
"Merimiehen ystäwä","1904","11"
"Merimiehen ystäwä","1905","11"
"Merimiehen ystäwä","1906","11"
"Merimiehen ystäwä","1907","11"
"Merimiehen ystäwä","1908","21"
"Merimiehen ystäwä","1909","22"
"Finlands Allmänna Tidnings","1824","1"
"Svenska rationella landthushållaren","1882","4"
"Auta itseäsi : lehti osuuskauppoja varten","1905","38"
"Auta itseäsi : lehti osuuskauppoja varten","1906","1"
"Kätilölehti","1896","6"
"Kätilölehti","1897","6"
"Kätilölehti","1898","6"
"Kätilölehti","1899","6"
"Kätilölehti","1900","6"
"Kätilölehti","1901","6"
"Kätilölehti","1902","6"
"Kätilölehti","1903","6"
"Kätilölehti","1904","6"
"Kätilölehti","1905","6"
"Kätilölehti","1906","6"
"Kätilölehti","1907","6"
"Kätilölehti","1908","6"
"Kätilölehti","1909","12"
"Savon Viikkolehti","1891","53"
"BADKARET","1896","1"
"Ecclesiastikt intelligensblad till Åbo tidningar","1840","12"
"Ecclesiastikt intelligensblad till Åbo tidningar","1839","12"
"Tunturi","1899","1"
"Brandluren","1908","12"
"Brandluren","1909","12"
"Brandluren","1898","12"
"Brandluren","1899","12"
"Brandluren","1900","12"
"Brandluren","1901","12"
"Brandluren","1902","12"
"Brandluren","1903","12"
"Suomen maanmittari-yhdistyksen aikakauskirja","1909","1"
"Söndags-Nisse : illustreradt veckoblad för skämt, humor och satir","1882","6"
"Wiborgs Nyheter","1904","304"
"Wiborgs Nyheter","1907","303"
"Wiborgs Nyheter","1908","301"
"Wiborgs Nyheter","1909","303"
"Wiborgs Nyheter","1899","208"
"Wiborgs Nyheter","1900","305"
"Wiborgs Nyheter","1901","304"
"Wiborgs Nyheter","1902","304"
"Wiborgs Nyheter","1903","304"
"Suomalainen Kansa","1907","184"
"Suomalainen Kansa","1908","303"
"Suomalainen Kansa","1909","303"
"Rauhan sanan-saattaja","1856","9"
"Rauhan sanan-saattaja","1855","12"
"Paradisfogeln","1868","2"
"Suomalainen Wirallinen Lehti","1866","104"
"Suomalainen Wirallinen Lehti","1867","101"
"Suomalainen Wirallinen Lehti","1868","157"
"Suomalainen Wirallinen Lehti","1869","156"
"Suomalainen Wirallinen Lehti","1870","143"
"Suomalainen Wirallinen Lehti","1871","155"
"Suomalainen Wirallinen Lehti","1872","156"
"Suomalainen Wirallinen Lehti","1873","139"
"Suomalainen Wirallinen Lehti","1874","91"
"Suomalainen Wirallinen Lehti","1875","155"
"Suomalainen Wirallinen Lehti","1876","154"
"Suomalainen Wirallinen Lehti","1877","155"
"Suomalainen Wirallinen Lehti","1878","156"
"Suomalainen Wirallinen Lehti","1879","155"
"Suomalainen Wirallinen Lehti","1880","154"
"Suomalainen Wirallinen Lehti","1881","156"
"Suomalainen Wirallinen Lehti","1882","292"
"Suomalainen Wirallinen Lehti","1883","304"
"Suomalainen Wirallinen Lehti","1884","305"
"Suomalainen Wirallinen Lehti","1885","303"
"Suomalainen Wirallinen Lehti","1886","304"
"Suomalainen Wirallinen Lehti","1887","304"
"Suomalainen Wirallinen Lehti","1888","278"
"Suomalainen Wirallinen Lehti","1889","304"
"Suomalainen Wirallinen Lehti","1890","302"
"Suomalainen Wirallinen Lehti","1891","303"
"Suomalainen Wirallinen Lehti","1892","305"
"Suomalainen Wirallinen Lehti","1893","302"
"Suomalainen Wirallinen Lehti","1894","304"
"Suomalainen Wirallinen Lehti","1895","303"
"Suomalainen Wirallinen Lehti","1896","303"
"Suomalainen Wirallinen Lehti","1897","304"
"Suomalainen Wirallinen Lehti","1898","304"
"Suomalainen Wirallinen Lehti","1899","303"
"Suomalainen Wirallinen Lehti","1900","305"
"Suomalainen Wirallinen Lehti","1901","304"
"Suomalainen Wirallinen Lehti","1902","302"
"Suomalainen Wirallinen Lehti","1903","303"
"Suomalainen Wirallinen Lehti","1904","305"
"Suomalainen Wirallinen Lehti","1905","297"
"Suomalainen Wirallinen Lehti","1906","300"
"Suomalainen Wirallinen Lehti","1907","302"
"Suomalainen Wirallinen Lehti","1908","303"
"Suomalainen Wirallinen Lehti","1909","303"
"Julen stundar","1901","1"
"Åbo Nya Tidningar","1789","53"
"Karjalaisten pakinoita.","1907","1"
"Maamme","1889","2"
"Maamme","1890","144"
"Finlands mejeritidning","1906","52"
"Finlands mejeritidning","1907","52"
"Finlands mejeritidning","1908","52"
"Finlands mejeritidning","1909","52"
"Suomen aistivialliskoulujen lehti","1892","6"
"Suomen aistivialliskoulujen lehti","1893","10"
"Liike-alalta.","1901","1"
"Aftonbladet","1892","2"
"Aftonbladet","1893","140"
"Kotikasvatus","1907","1"
"Kotikasvatus","1908","12"
"Kotikasvatus","1909","12"
"Wuoksi","1889","1"
"Wuoksi","1890","52"
"Wuoksi","1891","52"
"Wuoksi","1892","52"
"Wuoksi","1893","102"
"Wuoksi","1894","102"
"Wuoksi","1895","103"
"Wuoksi","1896","101"
"Wuoksi","1897","102"
"Wuoksi","1898","151"
"Wuoksi","1899","150"
"Wuoksi","1900","150"
"Wuoksi","1901","97"
"Excelsior","1888","1"
"Excelsior","1889","1"
"Excelsior","1886","2"
"Excelsior","1887","2"
"EUTERPE VECKOTIDSKRIFT FÖR MUSIK, TEATER OCH SKÖN LITERATUR","1902","26"
"Toukomettinen","1899","23"
"Toukomettinen","1900","25"
"Toukomettinen","1901","21"
"Toukomettinen","1902","11"
"Oulun Lehti","1880","52"
"Oulun Lehti","1881","52"
"Oulun Lehti","1882","52"
"Oulun Lehti","1883","52"
"Oulun Lehti","1884","104"
"Oulun Lehti","1885","103"
"Oulun Lehti","1886","104"
"Oulun Lehti","1887","104"
"Sippolan Sanomat","1899","1"
"Yhteishyvä / Osuuskauppojen äänenkannattaja","1906","44"
"Yhteishyvä / Osuuskauppojen äänenkannattaja","1907","50"
"Yhteishyvä / Osuuskauppojen äänenkannattaja","1908","51"
"Yhteishyvä / Osuuskauppojen äänenkannattaja","1909","50"
"Jernvägsmannabladet","1888","20"
"Jernvägsmannabladet","1889","22"
"Jernvägsmannabladet","1890","21"
"Jernvägsmannabladet","1891","17"
"Jernvägsmannabladet","1892","21"
"Jernvägsmannabladet","1893","21"
"Jernvägsmannabladet","1894","12"
"Jernvägsmannabladet","1895","22"
"Jernvägsmannabladet","1896","21"
"Jernvägsmannabladet","1897","6"
"Jernvägsmannabladet","1898","12"
"Jernvägsmannabladet","1899","12"
"Jernvägsmannabladet","1900","12"
"Jernvägsmannabladet","1901","12"
"Jernvägsmannabladet","1902","12"
"Jernvägsmannabladet","1903","12"
"Jernvägsmannabladet","1904","12"
"Jernvägsmannabladet","1905","12"
"Jernvägsmannabladet","1906","12"
"Jernvägsmannabladet","1887","1"
"Keyri-ostajalle.","1901","1"
"Vastaisuus","1906","1"
"Vastaisuus","1907","1"
"St Michels Veckoblad","1876","13"
"St Michels Veckoblad","1877","13"
"Kolkuttaja : totisen parannuksen ja eläwän uskon kannatuslehti","1904","12"
